04/02/2019;01:58:46;9.05 km/h;Liviano;Zamora - Loja
04/02/2019;01:58:52;9.03 km/h;Liviano;Zamora - Loja
04/02/2019;01:58:54;9.02 km/h;Liviano;Zamora - Loja
04/02/2019;01:58:55;8.06 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:05;10.09 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:07;8.05 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:11;9.07 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:13;8.04 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:17;10.34 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:19;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:21;8.06 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:22;9.03 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:31;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:38;9.17 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:48;10.18 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:49;12.77 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:53;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;01:59:55;8.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:15;10.08 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:21;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:23;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:25;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:32;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:33;10.15 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:36;10.09 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:37;8.12 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:40;8.08 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:41;10.69 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:46;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:47;10.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:00:59;25.83 km/h;Liviano;Loja - Zamora
04/02/2019;02:01:00;10.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:01;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:13;9.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:18;10.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:22;8.22 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:25;10.54 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:26;10.31 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:30;8.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:33;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:42;10.10 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:43;8.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:44;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:45;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:53;16.09 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:54;10.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:55;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:58;10.20 km/h;Liviano;Zamora - Loja
04/02/2019;02:01:59;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:01;9.10 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:02;9.06 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:07;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:13;9.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:20;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:24;9.08 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:29;9.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:39;9.14 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:49;10.16 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:52;10.06 km/h;Liviano;Zamora - Loja
04/02/2019;02:02:57;32.16 km/h;Liviano;Loja - Zamora
04/02/2019;02:02:58;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:06;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:10;9.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:17;10.10 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:21;9.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:23;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:25;8.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:26;10.15 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:30;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:32;9.13 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:34;20.29 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:38;9.04 km/h;Liviano;Zamora - Loja
