Salida;Vehículo Liviano;8.44;1/3/2019;02:21:24
Ingreso;Vehículo Liviano;8.21;1/3/2019;02:21:24
Ingreso;Vehículo Liviano;53.42;1/3/2019;02:21:26
Salida;Vehículo Liviano;9.6;1/3/2019;02:21:26
Salida;Vehículo Liviano;12.09;1/3/2019;02:21:26
Ingreso;Vehículo Liviano;9.3;1/3/2019;02:21:27
Salida;Vehículo Liviano;8.32;1/3/2019;02:21:28
Salida;Vehículo Liviano;13.49;1/3/2019;02:21:30
Salida;Vehículo Liviano;7.7;1/3/2019;02:21:30
Salida;Vehículo Liviano;6.61;1/3/2019;02:21:30
Salida;Vehículo Liviano;7.79;1/3/2019;02:21:31
Ingreso;Vehículo Liviano;6.25;1/3/2019;02:21:31
Salida;Vehículo Liviano;11.74;1/3/2019;02:21:31
Salida;Vehículo Liviano;10.35;1/3/2019;02:21:32
Salida;Vehículo Liviano;9.32;1/3/2019;02:21:33
Salida;Vehículo Liviano;6.38;1/3/2019;02:21:34
Ingreso;Vehículo Liviano;9.3;1/3/2019;02:21:34
Salida;Vehículo Liviano;9.85;1/3/2019;02:21:36
Ingreso;Vehículo Liviano;5.35;1/3/2019;02:21:36
Ingreso;Vehículo Liviano;10.21;1/3/2019;02:21:37
Ingreso;Vehículo Liviano;7.25;1/3/2019;02:21:38
Salida;Vehículo Liviano;7.95;1/3/2019;02:21:39
Salida;Vehículo Liviano;7.86;1/3/2019;02:21:42
Ingreso;Vehículo Liviano;8.29;1/3/2019;02:21:43
Salida;Vehículo Liviano;10.96;1/3/2019;02:21:44
Salida;Vehículo Liviano;8.84;1/3/2019;02:21:44
Salida;Vehículo Liviano;10.23;1/3/2019;02:21:44
Salida;Vehículo Liviano;8.38;1/3/2019;02:21:45
Salida;Vehículo Liviano;7.74;1/3/2019;02:21:46
Salida;Vehículo Liviano;8.68;1/3/2019;02:21:46
Salida;Vehículo Liviano;10.51;1/3/2019;02:21:46
Salida;Vehículo Liviano;7.42;1/3/2019;02:21:46
Salida;Vehículo Liviano;10.25;1/3/2019;02:21:47
Salida;Vehículo Liviano;10.5;1/3/2019;02:21:47
Ingreso;Vehículo Liviano;10.21;1/3/2019;02:21:47
Salida;Vehículo Liviano;7.88;1/3/2019;02:21:48
Salida;Vehículo Liviano;8.51;1/3/2019;02:21:48
Salida;Vehículo Liviano;6.33;1/3/2019;02:21:48
Salida;Vehículo Liviano;10.69;1/3/2019;02:21:50
Salida;Vehículo Liviano;8.95;1/3/2019;02:21:51
Salida;Vehículo Liviano;10.35;1/3/2019;02:21:51
Ingreso;Vehículo Liviano;6.24;1/3/2019;02:21:52
Salida;Vehículo Liviano;5.36;1/3/2019;02:21:53
Salida;Vehículo Liviano;6.54;1/3/2019;02:21:54
Salida;Vehículo Liviano;9.73;1/3/2019;02:21:56
Salida;Vehículo Liviano;5.21;1/3/2019;02:21:57
Salida;Vehículo Liviano;8.2;1/3/2019;02:21:57
Salida;Vehículo Liviano;10.37;1/3/2019;02:21:58
Salida;Vehículo Liviano;8.2;1/3/2019;02:21:59
Salida;Vehículo Liviano;10.43;1/3/2019;02:22:00
Salida;Vehículo Liviano;7.29;1/3/2019;02:22:00
Salida;Vehículo Liviano;13.84;1/3/2019;02:22:01
Salida;Vehículo Liviano;10.37;1/3/2019;02:22:02
Ingreso;Vehículo Liviano;10.2;1/3/2019;02:22:02
Ingreso;Vehículo Liviano;10.25;1/3/2019;02:22:03
Salida;Vehículo Liviano;10.4;1/3/2019;02:22:06
Salida;Vehículo Liviano;9.92;1/3/2019;02:22:06
Salida;Vehículo Liviano;6.75;1/3/2019;02:22:06
Ingreso;Vehículo Liviano;10.24;1/3/2019;02:22:07
Salida;Vehículo Liviano;9.49;1/3/2019;02:22:08
Salida;Vehículo Liviano;9.43;1/3/2019;02:22:08
Salida;Vehículo Liviano;8.5;1/3/2019;02:22:09
Salida;Vehículo Liviano;7.36;1/3/2019;02:22:09
Ingreso;Vehículo Liviano;8.31;1/3/2019;02:22:10
Salida;Vehículo Liviano;12.1;1/3/2019;02:22:11
Ingreso;Vehículo Liviano;6.19;1/3/2019;02:22:12
Ingreso;Vehículo Liviano;5.18;1/3/2019;02:22:12
Salida;Vehículo Liviano;10.48;1/3/2019;02:22:13
Salida;Vehículo Liviano;8.81;1/3/2019;02:22:13
Salida;Vehículo Liviano;10.45;1/3/2019;02:22:15
Salida;Vehículo Liviano;9.36;1/3/2019;02:22:15
Salida;Vehículo Liviano;9.17;1/3/2019;02:22:15
Salida;Vehículo Liviano;5.89;1/3/2019;02:22:16
Salida;Vehículo Liviano;10.18;1/3/2019;02:22:17
Salida;Vehículo Liviano;8.26;1/3/2019;02:22:18
Salida;Vehículo Liviano;9.22;1/3/2019;02:22:18
Salida;Vehículo Liviano;8.41;1/3/2019;02:22:19
Salida;Vehículo Liviano;9.42;1/3/2019;02:22:20
Salida;Vehículo Liviano;6.38;1/3/2019;02:22:20
Salida;Vehículo Liviano;11.6;1/3/2019;02:22:22
Salida;Vehículo Liviano;9.98;1/3/2019;02:22:23
Salida;Vehículo Liviano;9.49;1/3/2019;02:22:23
Salida;Vehículo Liviano;38.99;1/3/2019;02:22:23
Salida;Vehículo Liviano;6.35;1/3/2019;02:22:24
Salida;Vehículo Liviano;5.81;1/3/2019;02:22:25
Ingreso;Vehículo Liviano;6.18;1/3/2019;02:22:25
Salida;Vehículo Liviano;7.3;1/3/2019;02:22:29
Salida;Vehículo Liviano;5.28;1/3/2019;02:22:29
Salida;Vehículo Liviano;10.13;1/3/2019;02:22:29
Salida;Vehículo Liviano;6.13;1/3/2019;02:22:30
Salida;Vehículo Liviano;12.81;1/3/2019;02:22:31
Ingreso;Vehículo Liviano;7.28;1/3/2019;02:22:33
Ingreso;Vehículo Liviano;9.23;1/3/2019;02:22:33
Ingreso;Vehículo Liviano;5.2;1/3/2019;02:22:33
Salida;Vehículo Liviano;10.25;1/3/2019;02:22:33
Salida;Vehículo Liviano;10.59;1/3/2019;02:22:35
Salida;Vehículo Liviano;9.51;1/3/2019;02:22:35
Salida;Vehículo Liviano;8.06;1/3/2019;02:22:35
Salida;Vehículo Liviano;8.19;1/3/2019;02:22:35
Salida;Vehículo Liviano;9.12;1/3/2019;02:22:36
Ingreso;Vehículo Liviano;8.23;1/3/2019;02:22:37
Salida;Vehículo Liviano;9.17;1/3/2019;02:22:37
Salida;Vehículo Liviano;7.3;1/3/2019;02:22:38
Salida;Vehículo Liviano;8.12;1/3/2019;02:22:41
Ingreso;Vehículo Liviano;5.21;1/3/2019;02:22:41
Salida;Vehículo Liviano;7.27;1/3/2019;02:22:41
Ingreso;Vehículo Liviano;8.36;1/3/2019;02:22:42
Salida;Vehículo Liviano;7.45;1/3/2019;02:22:43
Ingreso;Vehículo Liviano;5.21;1/3/2019;02:22:46
Salida;Vehículo Liviano;11.66;1/3/2019;02:22:48
Salida;Vehículo Liviano;8.68;1/3/2019;02:22:48
Ingreso;Vehículo Liviano;7.41;1/3/2019;02:22:48
Salida;Vehículo Liviano;8.46;1/3/2019;02:22:49
Ingreso;Vehículo Liviano;7.38;1/3/2019;02:22:49
Salida;Vehículo Liviano;13.49;1/3/2019;02:22:49
Salida;Vehículo Liviano;10.36;1/3/2019;02:22:50
Salida;Vehículo Liviano;6.11;1/3/2019;02:22:50
Salida;Vehículo Liviano;8.55;1/3/2019;02:22:51
Ingreso;Vehículo Liviano;5.31;1/3/2019;02:22:51
Ingreso;Vehículo Liviano;6.21;1/3/2019;02:22:52
Salida;Vehículo Liviano;5.1;1/3/2019;02:22:53
Salida;Vehículo Liviano;8.72;1/3/2019;02:22:54
Salida;Vehículo Liviano;10.62;1/3/2019;02:22:57
Salida;Vehículo Liviano;9.19;1/3/2019;02:22:58
Salida;Vehículo Liviano;5.1;1/3/2019;02:22:58
Salida;Vehículo Liviano;7.53;1/3/2019;02:22:59
Salida;Vehículo Mediano;9.66;1/3/2019;02:23:00
Ingreso;Vehículo Liviano;6.19;1/3/2019;02:23:00
Salida;Vehículo Liviano;7.12;1/3/2019;02:23:00
Ingreso;Vehículo Liviano;7.22;1/3/2019;02:23:02
Salida;Vehículo Liviano;7.21;1/3/2019;02:23:02
Salida;Vehículo Liviano;6.23;1/3/2019;02:23:03
Salida;Vehículo Liviano;6.62;1/3/2019;02:23:03
Salida;Vehículo Liviano;6.46;1/3/2019;02:23:03
Salida;Vehículo Liviano;8.41;1/3/2019;02:23:04
Salida;Vehículo Liviano;9.28;1/3/2019;02:23:04
Salida;Vehículo Liviano;6.13;1/3/2019;02:23:04
Salida;Vehículo Liviano;8.09;1/3/2019;02:23:05
Ingreso;Vehículo Liviano;10.36;1/3/2019;02:23:06
Salida;Vehículo Liviano;11.35;1/3/2019;02:23:06
Salida;Vehículo Liviano;7.58;1/3/2019;02:23:06
Salida;Vehículo Liviano;6.23;1/3/2019;02:23:06
Salida;Vehículo Liviano;10.19;1/3/2019;02:23:06
Salida;Vehículo Liviano;9.15;1/3/2019;02:23:06
Salida;Vehículo Liviano;8.1;1/3/2019;02:23:06
Salida;Vehículo Liviano;7.19;1/3/2019;02:23:08
Salida;Vehículo Liviano;11.14;1/3/2019;02:23:11
Salida;Vehículo Liviano;5.32;1/3/2019;02:23:11
Salida;Vehículo Liviano;7.21;1/3/2019;02:23:11
Salida;Vehículo Liviano;7.11;1/3/2019;02:23:11
Salida;Vehículo Liviano;8.2;1/3/2019;02:23:13
Salida;Vehículo Liviano;7.09;1/3/2019;02:23:13
Salida;Vehículo Liviano;10.08;1/3/2019;02:23:13
Ingreso;Vehículo Liviano;5.2;1/3/2019;02:23:14
Ingreso;Vehículo Liviano;7.29;1/3/2019;02:23:16
Salida;Vehículo Liviano;10.33;1/3/2019;02:23:16
Salida;Vehículo Liviano;6.18;1/3/2019;02:23:17
Ingreso;Vehículo Liviano;10.18;1/3/2019;02:23:17
Salida;Vehículo Liviano;9.7;1/3/2019;02:23:17
Ingreso;Vehículo Liviano;9.42;1/3/2019;02:23:18
Salida;Vehículo Liviano;5.28;1/3/2019;02:23:18
Ingreso;Vehículo Liviano;8.21;1/3/2019;02:23:19
Ingreso;Vehículo Liviano;10.32;1/3/2019;02:23:20
Ingreso;Vehículo Liviano;5.28;1/3/2019;02:23:20
Ingreso;Vehículo Liviano;10.2;1/3/2019;02:23:20
Salida;Vehículo Liviano;8.47;1/3/2019;02:23:21
Salida;Vehículo Liviano;6.4;1/3/2019;02:23:22
Ingreso;Vehículo Liviano;10.42;1/3/2019;02:23:22
Salida;Vehículo Liviano;8.08;1/3/2019;02:23:22
Ingreso;Vehículo Liviano;10.18;1/3/2019;02:23:23
Salida;Vehículo Liviano;9.35;1/3/2019;02:23:24
Ingreso;Vehículo Liviano;10.29;1/3/2019;02:23:24
Salida;Vehículo Liviano;9.18;1/3/2019;02:23:24
Salida;Vehículo Liviano;10.12;1/3/2019;02:23:24
Ingreso;Vehículo Liviano;22.61;1/3/2019;02:23:26
Salida;Vehículo Liviano;9.17;1/3/2019;02:23:26
Salida;Vehículo Liviano;9.13;1/3/2019;02:23:27
Salida;Vehículo Liviano;5.53;1/3/2019;02:23:28
Salida;Vehículo Liviano;8.61;1/3/2019;02:23:29
Salida;Vehículo Liviano;5.41;1/3/2019;02:23:29
Salida;Vehículo Liviano;6.08;1/3/2019;02:23:30
Salida;Vehículo Liviano;6.67;1/3/2019;02:23:31
Salida;Vehículo Liviano;9.08;1/3/2019;02:23:31
Ingreso;Vehículo Liviano;6.22;1/3/2019;02:23:33
Salida;Vehículo Liviano;6.79;1/3/2019;02:23:33
Salida;Vehículo Liviano;10.02;1/3/2019;02:23:34
Salida;Vehículo Liviano;7.56;1/3/2019;02:23:36
Salida;Vehículo Liviano;8.13;1/3/2019;02:23:36
Ingreso;Vehículo Liviano;8.19;1/3/2019;02:23:37
Ingreso;Vehículo Liviano;9.34;1/3/2019;02:23:38
Salida;Vehículo Liviano;9.63;1/3/2019;02:23:38
Salida;Vehículo Liviano;5.11;1/3/2019;02:23:39
Salida;Vehículo Liviano;5.76;1/3/2019;02:23:40
Salida;Vehículo Liviano;10.21;1/3/2019;02:23:40
Salida;Vehículo Liviano;36.84;1/3/2019;02:23:41
Salida;Vehículo Liviano;6.31;1/3/2019;02:23:41
Salida;Vehículo Liviano;7.18;1/3/2019;02:23:41
Salida;Vehículo Liviano;9.13;1/3/2019;02:23:41
Ingreso;Vehículo Liviano;10.39;1/3/2019;02:23:42
Ingreso;Vehículo Liviano;10.22;1/3/2019;02:23:42
Salida;Vehículo Liviano;9.54;1/3/2019;02:23:42
Salida;Vehículo Liviano;7.09;1/3/2019;02:23:42
Ingreso;Vehículo Liviano;9.21;1/3/2019;02:23:43
Salida;Vehículo Liviano;10.2;1/3/2019;02:23:43
Salida;Vehículo Liviano;8.4;1/3/2019;02:23:45
Ingreso;Vehículo Liviano;5.21;1/3/2019;02:23:46
Salida;Vehículo Liviano;9.21;1/3/2019;02:23:46
Salida;Vehículo Liviano;5.09;1/3/2019;02:23:46
Salida;Vehículo Liviano;8.36;1/3/2019;02:23:47
Salida;Vehículo Liviano;10.26;1/3/2019;02:23:47
Salida;Vehículo Liviano;11.16;1/3/2019;02:23:48
Salida;Vehículo Liviano;7.26;1/3/2019;02:23:49
Salida;Vehículo Liviano;6.12;1/3/2019;02:23:49
Salida;Vehículo Liviano;5.08;1/3/2019;02:23:49
Ingreso;Vehículo Liviano;7.25;1/3/2019;02:23:51
Ingreso;Vehículo Liviano;10.22;1/3/2019;02:23:51
Salida;Vehículo Liviano;7.09;1/3/2019;02:23:51
Salida;Vehículo Liviano;7.88;1/3/2019;02:23:53
Salida;Vehículo Liviano;5.52;1/3/2019;02:23:53
Salida;Vehículo Liviano;6.08;1/3/2019;02:23:53
Ingreso;Vehículo Liviano;11.26;1/3/2019;02:23:54
Ingreso;Vehículo Liviano;7.22;1/3/2019;02:23:55
Salida;Vehículo Liviano;6.64;1/3/2019;02:23:55
Salida;Vehículo Liviano;9.46;1/3/2019;02:23:56
Salida;Vehículo Liviano;7.07;1/3/2019;02:23:57
Salida;Vehículo Liviano;7.39;1/3/2019;02:23:58
Salida;Vehículo Liviano;10.31;1/3/2019;02:23:58
Salida;Vehículo Liviano;8.15;1/3/2019;02:23:58
Salida;Vehículo Liviano;8.95;1/3/2019;02:24:00
Salida;Vehículo Liviano;7.48;1/3/2019;02:24:00
Salida;Vehículo Liviano;5.08;1/3/2019;02:24:00
Salida;Vehículo Liviano;6.07;1/3/2019;02:24:01
Ingreso;Vehículo Liviano;10.26;1/3/2019;02:24:03
Salida;Vehículo Liviano;9.15;1/3/2019;02:24:03
Salida;Vehículo Liviano;7.75;1/3/2019;02:24:04
Salida;Vehículo Liviano;8.6;1/3/2019;02:24:04
Salida;Vehículo Liviano;10.07;1/3/2019;02:24:04
Salida;Vehículo Liviano;10.06;1/3/2019;02:24:04
Salida;Vehículo Liviano;10.42;1/3/2019;02:24:05
Salida;Vehículo Liviano;5.42;1/3/2019;02:24:05
Salida;Vehículo Liviano;6.09;1/3/2019;02:24:05
Salida;Vehículo Liviano;6.06;1/3/2019;02:24:05
Salida;Vehículo Liviano;10.87;1/3/2019;02:24:06
Salida;Vehículo Liviano;6.38;1/3/2019;02:24:07
Salida;Vehículo Liviano;8.07;1/3/2019;02:24:07
Salida;Vehículo Liviano;5.65;1/3/2019;02:24:08
Salida;Vehículo Liviano;9.37;1/3/2019;02:24:08
Ingreso;Vehículo Liviano;9.25;1/3/2019;02:24:08
Salida;Vehículo Liviano;10.08;1/3/2019;02:24:08
Ingreso;Vehículo Liviano;10.2;1/3/2019;02:24:09
Salida;Vehículo Liviano;9.65;1/3/2019;02:24:09
Salida;Vehículo Liviano;9.07;1/3/2019;02:24:09
Salida;Vehículo Liviano;7.65;1/3/2019;02:24:10
Ingreso;Vehículo Liviano;9.25;1/3/2019;02:24:11
Salida;Vehículo Liviano;5.12;1/3/2019;02:24:11
Salida;Vehículo Liviano;8.48;1/3/2019;02:24:12
Salida;Vehículo Liviano;7.58;1/3/2019;02:24:12
Ingreso;Vehículo Liviano;10.22;1/3/2019;02:24:12
Salida;Vehículo Liviano;10.06;1/3/2019;02:24:12
Salida;Vehículo Liviano;9.7;1/3/2019;02:24:13
Salida;Vehículo Liviano;8.08;1/3/2019;02:24:13
Salida;Vehículo Liviano;5.08;1/3/2019;02:24:14
Salida;Vehículo Liviano;5.06;1/3/2019;02:24:14
Salida;Vehículo Liviano;11.74;1/3/2019;02:24:16
Salida;Vehículo Liviano;5.55;1/3/2019;02:24:17
Ingreso;Vehículo Liviano;6.22;1/3/2019;02:24:17
Ingreso;Vehículo Liviano;6.21;1/3/2019;02:24:17
Salida;Vehículo Liviano;8.09;1/3/2019;02:24:18
Salida;Vehículo Liviano;9.27;1/3/2019;02:24:19
Salida;Vehículo Liviano;9.26;1/3/2019;02:24:20
Salida;Vehículo Liviano;6.16;1/3/2019;02:24:20
Salida;Vehículo Liviano;5.08;1/3/2019;02:24:20
Salida;Vehículo Liviano;6.06;1/3/2019;02:24:20
Salida;Vehículo Liviano;6.09;1/3/2019;02:24:21
Ingreso;Vehículo Liviano;8.32;1/3/2019;02:24:22
Salida;Vehículo Liviano;5.43;1/3/2019;02:24:22
Salida;Vehículo Liviano;9.26;1/3/2019;02:24:22
Salida;Vehículo Liviano;6.38;1/3/2019;02:24:23
Salida;Vehículo Liviano;10.91;1/3/2019;02:24:23
Salida;Vehículo Liviano;7.09;1/3/2019;02:24:23
Salida;Vehículo Liviano;6.06;1/3/2019;02:24:24
Salida;Vehículo Liviano;5.17;1/3/2019;02:24:25
Salida;Vehículo Liviano;9.05;1/3/2019;02:24:25
Salida;Vehículo Liviano;7.67;1/3/2019;02:24:26
Salida;Vehículo Liviano;9.15;1/3/2019;02:24:26
Salida;Vehículo Liviano;8.07;1/3/2019;02:24:26
Ingreso;Vehículo Liviano;5.18;1/3/2019;02:24:27
Salida;Vehículo Liviano;7.11;1/3/2019;02:24:28
Salida;Vehículo Liviano;8.72;1/3/2019;02:24:30
Ingreso;Vehículo Liviano;7.41;1/3/2019;02:24:30
Ingreso;Vehículo Liviano;5.19;1/3/2019;02:24:30
Salida;Vehículo Liviano;5.87;1/3/2019;02:24:30
Salida;Vehículo Liviano;10.22;1/3/2019;02:24:32
Salida;Vehículo Liviano;9.45;1/3/2019;02:24:33
Salida;Vehículo Liviano;6.34;1/3/2019;02:24:33
Salida;Vehículo Liviano;7.1;1/3/2019;02:24:33
Salida;Vehículo Liviano;22.27;1/3/2019;02:24:35
Salida;Vehículo Liviano;6.11;1/3/2019;02:24:36
Salida;Vehículo Liviano;5.47;1/3/2019;02:24:37
Ingreso;Vehículo Liviano;5.29;1/3/2019;02:24:37
Salida;Vehículo Liviano;8.06;1/3/2019;02:24:37
Salida;Vehículo Liviano;6.05;1/3/2019;02:24:37
Salida;Vehículo Liviano;7.73;1/3/2019;02:24:38
Salida;Vehículo Liviano;9.45;1/3/2019;02:24:38
Ingreso;Vehículo Liviano;9.31;1/3/2019;02:24:41
Salida;Vehículo Liviano;5.12;1/3/2019;02:24:41
Ingreso;Vehículo Liviano;5.35;1/3/2019;02:24:42
Salida;Vehículo Liviano;9.25;1/3/2019;02:24:42
Salida;Vehículo Liviano;7.06;1/3/2019;02:24:42
Ingreso;Vehículo Liviano;6.37;1/3/2019;02:24:43
Ingreso;Vehículo Liviano;9.34;1/3/2019;02:24:43
Ingreso;Vehículo Liviano;6.29;1/3/2019;02:24:43
Salida;Vehículo Liviano;7.42;1/3/2019;02:24:45
Ingreso;Vehículo Liviano;6.37;1/3/2019;02:24:45
Salida;Vehículo Liviano;10.15;1/3/2019;02:24:46
Salida;Vehículo Liviano;8.36;1/3/2019;02:24:47
Salida;Vehículo Liviano;7.17;1/3/2019;02:24:47
Salida;Vehículo Liviano;8.08;1/3/2019;02:24:47
Salida;Vehículo Liviano;10.41;1/3/2019;02:24:48
Salida;Vehículo Liviano;6.53;1/3/2019;02:24:50
Salida;Vehículo Liviano;7.17;1/3/2019;02:24:51
Salida;Vehículo Liviano;8.1;1/3/2019;02:24:51
Ingreso;Vehículo Liviano;60.27;1/3/2019;02:24:54
Ingreso;Vehículo Liviano;8.19;1/3/2019;02:24:55
Salida;Vehículo Liviano;5.11;1/3/2019;02:24:55
Salida;Vehículo Liviano;10.08;1/3/2019;02:24:55
Salida;Vehículo Liviano;9.05;1/3/2019;02:24:55
Salida;Vehículo Liviano;6.07;1/3/2019;02:24:56
Salida;Vehículo Liviano;5.22;1/3/2019;02:24:58
Salida;Vehículo Liviano;6.15;1/3/2019;02:24:59
Salida;Vehículo Liviano;5.09;1/3/2019;02:24:59
Salida;Vehículo Liviano;6.06;1/3/2019;02:24:59
Ingreso;Vehículo Liviano;8.41;1/3/2019;02:25:00
Ingreso;Vehículo Liviano;10.26;1/3/2019;02:25:00
Ingreso;Vehículo Liviano;6.23;1/3/2019;02:25:01
Salida;Vehículo Liviano;5.39;1/3/2019;02:25:01
Salida;Vehículo Liviano;10.07;1/3/2019;02:25:01
Salida;Vehículo Liviano;9.05;1/3/2019;02:25:01
Salida;Vehículo Liviano;9.98;1/3/2019;02:25:02
Salida;Vehículo Liviano;6.55;1/3/2019;02:25:02
Salida;Vehículo Liviano;10.38;1/3/2019;02:25:03
Salida;Vehículo Liviano;5.06;1/3/2019;02:25:04
Salida;Vehículo Liviano;7.15;1/3/2019;02:25:05
Ingreso;Vehículo Liviano;5.4;1/3/2019;02:25:06
Salida;Vehículo Liviano;9.07;1/3/2019;02:25:06
Salida;Vehículo Liviano;10.06;1/3/2019;02:25:07
Salida;Vehículo Liviano;10.05;1/3/2019;02:25:07
Salida;Vehículo Liviano;10.08;1/3/2019;02:25:08
Salida;Vehículo Liviano;9.07;1/3/2019;02:25:08
Salida;Vehículo Liviano;8.06;1/3/2019;02:25:08
Salida;Vehículo Mediano;17.3;1/3/2019;02:25:10
Ingreso;Vehículo Liviano;5.43;1/3/2019;02:25:10
Ingreso;Vehículo Liviano;9.26;1/3/2019;02:25:10
Salida;Vehículo Liviano;5.06;1/3/2019;02:25:10
Ingreso;Vehículo Liviano;8.33;1/3/2019;02:25:11
Salida;Vehículo Liviano;5.66;1/3/2019;02:25:12
Salida;Vehículo Liviano;6.08;1/3/2019;02:25:12
Salida;Vehículo Liviano;9.23;1/3/2019;02:25:15
Salida;Vehículo Liviano;9.16;1/3/2019;02:25:15
Salida;Vehículo Liviano;8.1;1/3/2019;02:25:15
Salida;Vehículo Liviano;10.06;1/3/2019;02:25:18
Salida;Vehículo Liviano;7.1;1/3/2019;02:25:19
Salida;Vehículo Liviano;10.08;1/3/2019;02:25:20
Ingreso;Vehículo Liviano;9.23;1/3/2019;02:25:21
Salida;Vehículo Liviano;8.13;1/3/2019;02:25:21
Salida;Vehículo Liviano;8.5;1/3/2019;02:25:22
Salida;Vehículo Liviano;6.13;1/3/2019;02:25:23
Salida;Vehículo Liviano;8.07;1/3/2019;02:25:24
Salida;Vehículo Liviano;8.07;1/3/2019;02:25:24
Salida;Vehículo Liviano;5.29;1/3/2019;02:25:25
Salida;Vehículo Liviano;6.14;1/3/2019;02:25:25
Salida;Vehículo Liviano;7.06;1/3/2019;02:25:25
Salida;Vehículo Liviano;10.35;1/3/2019;02:25:26
Salida;Vehículo Liviano;5.13;1/3/2019;02:25:27
Salida;Vehículo Liviano;10.06;1/3/2019;02:25:27
Salida;Vehículo Liviano;6.16;1/3/2019;02:25:28
Salida;Vehículo Liviano;9.06;1/3/2019;02:25:28
Salida;Vehículo Liviano;10.06;1/3/2019;02:25:30
Salida;Vehículo Liviano;6.09;1/3/2019;02:25:31
Salida;Vehículo Liviano;10.09;1/3/2019;02:25:32
Salida;Vehículo Liviano;10.06;1/3/2019;02:25:32
Ingreso;Vehículo Liviano;9.33;1/3/2019;02:25:33
Ingreso;Vehículo Liviano;7.26;1/3/2019;02:25:33
Salida;Vehículo Liviano;6.17;1/3/2019;02:25:33
Salida;Vehículo Liviano;6.09;1/3/2019;02:25:34
Salida;Vehículo Liviano;7.11;1/3/2019;02:25:36
Salida;Vehículo Liviano;5.21;1/3/2019;02:25:37
Salida;Vehículo Liviano;10.07;1/3/2019;02:25:38
Salida;Vehículo Liviano;10.08;1/3/2019;02:25:39
Salida;Vehículo Liviano;8.07;1/3/2019;02:25:39
Ingreso;Vehículo Liviano;7.29;1/3/2019;02:25:40
Ingreso;Vehículo Liviano;9.2;1/3/2019;02:25:40
Salida;Vehículo Liviano;5.72;1/3/2019;02:25:40
Ingreso;Vehículo Liviano;9.42;1/3/2019;02:25:42
Ingreso;Vehículo Liviano;7.28;1/3/2019;02:25:43
Salida;Vehículo Liviano;9.09;1/3/2019;02:25:44
Salida;Vehículo Liviano;5.05;1/3/2019;02:25:44
Salida;Vehículo Liviano;10.24;1/3/2019;02:25:45
Salida;Vehículo Liviano;6.06;1/3/2019;02:25:45
Salida;Vehículo Liviano;5.27;1/3/2019;02:25:46
Ingreso;Vehículo Liviano;6.39;1/3/2019;02:25:47
Ingreso;Vehículo Liviano;5.24;1/3/2019;02:25:47
Salida;Vehículo Liviano;9.1;1/3/2019;02:25:47
Salida;Vehículo Liviano;10.07;1/3/2019;02:25:47
Ingreso;Vehículo Liviano;10.34;1/3/2019;02:25:48
Salida;Vehículo Liviano;9.09;1/3/2019;02:25:48
Ingreso;Vehículo Liviano;10.38;1/3/2019;02:25:51
Ingreso;Vehículo Liviano;5.37;1/3/2019;02:25:51
Ingreso;Vehículo Liviano;5.21;1/3/2019;02:25:51
Salida;Vehículo Liviano;10.19;1/3/2019;02:25:51
Salida;Vehículo Liviano;10.05;1/3/2019;02:25:51
Ingreso;Vehículo Liviano;9.4;1/3/2019;02:25:53
Ingreso;Vehículo Liviano;7.2;1/3/2019;02:25:53
Ingreso;Vehículo Liviano;8.35;1/3/2019;02:25:54
Salida;Vehículo Liviano;8.06;1/3/2019;02:25:54
Ingreso;Vehículo Liviano;8.28;1/3/2019;02:25:55
Salida;Vehículo Liviano;6.62;1/3/2019;02:25:55
Salida;Vehículo Liviano;10.06;1/3/2019;02:25:55
Salida;Vehículo Liviano;9.01;1/3/2019;02:25:56
Salida;Vehículo Liviano;5.12;1/3/2019;02:25:57
Salida;Vehículo Liviano;6.08;1/3/2019;02:25:57
Salida;Vehículo Liviano;6.19;1/3/2019;02:25:58
Salida;Vehículo Liviano;8.08;1/3/2019;02:25:58
Salida;Vehículo Liviano;6.06;1/3/2019;02:25:58
Salida;Vehículo Liviano;5.42;1/3/2019;02:25:59
Salida;Vehículo Liviano;10.14;1/3/2019;02:25:59
Salida;Vehículo Liviano;10.06;1/3/2019;02:25:59
Ingreso;Vehículo Liviano;10.31;1/3/2019;02:26:01
Salida;Vehículo Liviano;8.78;1/3/2019;02:26:01
Salida;Vehículo Liviano;6.51;1/3/2019;02:26:01
Salida;Vehículo Liviano;6.13;1/3/2019;02:26:01
Ingreso;Vehículo Liviano;5.43;1/3/2019;02:26:03
Salida;Vehículo Liviano;10.06;1/3/2019;02:26:03
Ingreso;Vehículo Liviano;8.18;1/3/2019;02:26:05
Salida;Vehículo Liviano;7.15;1/3/2019;02:26:05
Salida;Vehículo Liviano;8.06;1/3/2019;02:26:05
Ingreso;Vehículo Liviano;8.36;1/3/2019;02:26:08
Salida;Vehículo Liviano;6.05;1/3/2019;02:26:08
Salida;Vehículo Liviano;10.09;1/3/2019;02:26:10
Ingreso;Vehículo Liviano;9.3;1/3/2019;02:26:11
Salida;Vehículo Liviano;7.1;1/3/2019;02:26:11
Salida;Vehículo Liviano;6.05;1/3/2019;02:26:11
Salida;Vehículo Liviano;11.95;1/3/2019;02:26:12
Salida;Vehículo Liviano;8.07;1/3/2019;02:26:12
